Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit Margin
CA-2020-100848,2020-12-28 19:50:38.755190872,Standard Class,Corporate,Washington,West,Furniture,Bookcases,299.95,7,0.0,79.61,2020,12,Dec,26.54
CA-2021-100849,2021-09-21 03:47:27.110621904,Second Class,Home Office,Ohio,East,Furniture,Furnishings,25.54,4,0.2,0.61,2021,9,Sep,2.39
CA-2022-100850,2023-02-21 15:34:31.166258064,Second Class,Home Office,Pennsylvania,Central,Technology,Accessories,136.9,13,0.4,5.57,2023,2,Feb,4.07
CA-2023-100851,2023-01-06 08:05:05.478561056,Standard Class,Corporate,Illinois,South,Office Supplies,Binders,107.39,14,0.0,8.4,2023,1,Jan,7.82
CA-2020-100852,2023-03-05 04:34:16.937009056,Same Day,Home Office,Pennsylvania,West,Technology,Accessories,270.19,2,0.0,74.43,2023,3,Mar,27.55
CA-2021-100853,2021-05-11 01:34:14.235252912,First Class,Home Office,Texas,South,Office Supplies,Storage,35.69,12,0.3,-5.36,2021,5,May,-15.02
CA-2022-100854,2023-10-15 12:27:46.443188064,Same Day,Home Office,Ohio,Central,Technology,Machines,150.28,11,0.0,18.14,2023,10,Oct,12.07
CA-2023-100855,2021-04-03 07:11:50.922099360,Same Day,Home Office,Ohio,South,Technology,Accessories,209.14,11,0.0,15.68,2021,4,Apr,7.5
CA-2020-100856,2021-02-13 20:51:57.466353128,First Class,Corporate,New York,Central,Technology,Copiers,22.09,2,0.0,9.07,2021,2,Feb,41.06
CA-2021-100857,2020-04-06 08:23:27.795066793,Second Class,Home Office,Georgia,West,Furniture,Tables,50.69,6,0.0,3.51,2020,4,Apr,6.92
CA-2022-100858,2023-06-10 11:45:11.662580672,Same Day,Home Office,Texas,East,Furniture,Tables,135.4,6,0.5,-19.42,2023,6,Jun,-14.34
CA-2023-100859,2021-07-23 18:29:18.302896880,Second Class,Consumer,Pennsylvania,Central,Technology,Phones,248.18,5,0.5,-64.53,2021,7,Jul,-26.0
CA-2020-100860,2020-08-23 22:38:26.579276528,First Class,Home Office,Michigan,West,Office Supplies,Paper,178.13,3,0.0,36.24,2020,8,Aug,20.34
CA-2021-100861,2022-08-06 10:45:49.667283728,Same Day,Corporate,New York,South,Furniture,Tables,259.94,11,0.4,-18.86,2022,8,Aug,-7.26
CA-2022-100862,2022-12-25 22:35:42.312503120,First Class,Consumer,Michigan,East,Furniture,Tables,50.43,7,0.0,11.6,2022,12,Dec,23.0
CA-2023-100863,2021-01-29 05:41:38.764196728,Standard Class,Home Office,Texas,East,Furniture,Chairs,30.3,3,0.3,3.31,2021,1,Jan,10.92
CA-2020-100864,2022-10-14 07:58:27.780057040,Second Class,Consumer,California,Central,Furniture,Furnishings,161.5,13,0.0,66.98,2022,10,Oct,41.47
CA-2021-100865,2020-11-16 11:01:23.394206232,Same Day,Consumer,California,West,Furniture,Bookcases,43.41,11,0.3,-3.03,2020,11,Nov,-6.98
CA-2022-100866,2022-01-10 09:49:20.584379848,Standard Class,Corporate,Ohio,Central,Technology,Accessories,62.47,7,0.0,3.74,2022,1,Jan,5.99
CA-2023-100867,2022-05-18 18:05:18.807224688,Same Day,Corporate,Pennsylvania,Central,Technology,Accessories,377.01,2,0.0,153.66,2022,5,May,40.76
CA-2020-100868,2021-11-06 23:33:11.914744584,Second Class,Home Office,California,Central,Office Supplies,Binders,179.31,8,0.4,21.79,2021,11,Nov,12.15
CA-2021-100869,2020-09-03 16:21:08.024215740,Second Class,Consumer,Ohio,West,Office Supplies,Supplies,84.09,2,0.0,18.78,2020,9,Sep,22.33
CA-2022-100870,2020-08-08 10:58:30.481813176,Standard Class,Consumer,Ohio,Central,Furniture,Chairs,73.85,2,0.5,-12.38,2020,8,Aug,-16.76
CA-2023-100871,2020-10-14 08:51:03.431230300,Second Class,Consumer,Ohio,West,Technology,Copiers,276.14,4,0.0,29.73,2020,10,Oct,10.77
CA-2020-100872,2021-06-14 02:32:01.128733672,First Class,Corporate,Illinois,East,Furniture,Furnishings,183.46,10,0.0,44.07,2021,6,Jun,24.02
CA-2021-100873,2023-03-31 22:13:13.595837296,First Class,Corporate,Florida,East,Furniture,Bookcases,44.06,1,0.3,-3.03,2023,3,Mar,-6.88
CA-2022-100874,2022-11-12 07:58:14.811627552,Standard Class,Corporate,Florida,West,Technology,Phones,21.16,11,0.1,7.78,2022,11,Nov,36.77
CA-2023-100875,2023-12-28 12:23:35.720218144,First Class,Corporate,Georgia,South,Technology,Copiers,974.38,7,0.1,42.81,2023,12,Dec,4.39
CA-2020-100876,2023-07-19 06:40:13.208585584,Second Class,Home Office,Illinois,Central,Office Supplies,Paper,43.71,2,0.0,8.8,2023,7,Jul,20.13
CA-2021-100877,2021-09-19 04:27:21.947265720,Standard Class,Home Office,Pennsylvania,East,Furniture,Tables,251.56,14,0.1,54.49,2021,9,Sep,21.66
CA-2022-100878,2021-03-11 12:13:04.589983488,Same Day,Consumer,Pennsylvania,Central,Technology,Accessories,672.29,14,0.0,126.42,2021,3,Mar,18.8
CA-2023-100879,2022-11-23 08:41:41.465952864,First Class,Home Office,Texas,Central,Technology,Phones,172.02,6,0.1,27.48,2022,11,Nov,15.97
CA-2020-100880,2022-12-16 01:55:16.495722224,Standard Class,Consumer,Georgia,South,Technology,Machines,81.42,14,0.1,29.26,2022,12,Dec,35.94
CA-2021-100881,2023-01-24 21:22:56.274578480,Standard Class,Consumer,Illinois,West,Furniture,Tables,35.66,5,0.1,6.18,2023,1,Jan,17.33
CA-2022-100882,2022-01-05 00:05:24.210736976,Second Class,Corporate,Florida,West,Technology,Machines,35.16,14,0.4,3.31,2022,1,Jan,9.41
CA-2023-100883,2021-11-26 08:08:07.036573768,Second Class,Corporate,Michigan,Central,Technology,Copiers,216.31,5,0.2,-20.07,2021,11,Nov,-9.28
CA-2020-100884,2023-09-25 08:35:46.995547104,Standard Class,Home Office,Ohio,South,Office Supplies,Supplies,633.32,13,0.0,62.02,2023,9,Sep,9.79
CA-2021-100885,2022-05-02 18:09:03.593335664,First Class,Home Office,Pennsylvania,Central,Technology,Accessories,99.94,4,0.0,42.75,2022,5,May,42.78
CA-2022-100886,2020-08-09 04:30:23.505278432,First Class,Home Office,California,West,Furniture,Bookcases,85.14,14,0.1,1.83,2020,8,Aug,2.15
CA-2023-100887,2021-02-09 15:11:01.930254664,Standard Class,Consumer,Florida,South,Technology,Machines,298.12,5,0.0,102.74,2021,2,Feb,34.46
CA-2020-100888,2022-03-16 20:38:07.486866464,Standard Class,Consumer,Illinois,South,Technology,Accessories,74.74,12,0.0,17.07,2022,3,Mar,22.84
CA-2021-100889,2022-11-18 18:14:49.418121776,Same Day,Corporate,Illinois,East,Technology,Copiers,195.29,11,0.3,-5.33,2022,11,Nov,-2.73
CA-2022-100890,2020-01-13 08:16:50.096562765,Same Day,Home Office,New York,South,Office Supplies,Storage,154.75,9,0.3,11.4,2020,1,Jan,7.37
CA-2023-100891,2020-08-15 07:46:12.902386552,First Class,Corporate,Ohio,West,Office Supplies,Paper,98.55,13,0.1,25.73,2020,8,Aug,26.11
CA-2020-100892,2021-06-22 05:07:55.689197976,Second Class,Home Office,Texas,West,Office Supplies,Supplies,146.12,13,0.1,50.09,2021,6,Jun,34.28
CA-2021-100893,2023-11-25 10:13:15.757242208,Same Day,Home Office,Illinois,Central,Furniture,Tables,865.37,12,0.1,62.96,2023,11,Nov,7.28
CA-2022-100894,2022-06-28 17:35:59.423625360,Standard Class,Corporate,Texas,West,Furniture,Tables,271.66,12,0.1,67.71,2022,6,Jun,24.92
CA-2023-100895,2020-04-09 06:30:59.888927803,Same Day,Consumer,Illinois,West,Technology,Accessories,442.53,1,0.3,-23.49,2020,4,Apr,-5.31
CA-2020-100896,2021-02-02 11:22:34.300295192,Second Class,Home Office,Georgia,West,Technology,Copiers,59.22,2,0.2,10.48,2021,2,Feb,17.7
CA-2021-100897,2021-02-02 09:37:22.997948664,Second Class,Corporate,Georgia,Central,Office Supplies,Binders,444.05,12,0.0,47.45,2021,2,Feb,10.69
CA-2022-100898,2021-08-10 19:30:49.982488616,Second Class,Home Office,Pennsylvania,East,Technology,Machines,281.19,7,0.2,20.53,2021,8,Aug,7.3
CA-2023-100899,2021-08-19 15:38:37.566418168,Standard Class,Consumer,Washington,East,Technology,Copiers,33.13,9,0.2,-1.21,2021,8,Aug,-3.65
CA-2020-100900,2023-05-26 12:21:34.681542992,First Class,Corporate,California,East,Technology,Copiers,254.62,3,0.0,47.0,2023,5,May,18.46
CA-2021-100901,2023-12-07 20:15:17.156151488,Second Class,Consumer,Texas,South,Technology,Machines,88.83,6,0.0,29.87,2023,12,Dec,33.63
CA-2022-100902,2020-05-20 23:33:33.528793716,Second Class,Home Office,California,East,Technology,Accessories,31.63,13,0.2,-0.53,2020,5,May,-1.68
CA-2023-100903,2022-01-30 11:56:08.729674288,First Class,Consumer,Pennsylvania,South,Furniture,Bookcases,168.98,5,0.1,41.22,2022,1,Jan,24.39
CA-2020-100904,2022-06-04 04:32:41.835192880,First Class,Home Office,Ohio,South,Furniture,Bookcases,254.43,9,0.3,2.13,2022,6,Jun,0.84
CA-2021-100905,2020-02-28 03:29:56.667834092,Second Class,Home Office,Georgia,East,Office Supplies,Paper,172.71,9,0.0,14.99,2020,2,Feb,8.68
CA-2022-100906,2023-06-12 16:20:50.732976432,Second Class,Home Office,Florida,West,Office Supplies,Supplies,133.07,13,0.0,27.24,2023,6,Jun,20.47
CA-2023-100907,2022-07-06 11:25:57.472357024,Standard Class,Corporate,Florida,East,Technology,Machines,106.64,12,0.0,42.41,2022,7,Jul,39.77
CA-2020-100908,2023-12-21 13:50:41.997298240,Standard Class,Consumer,California,South,Technology,Phones,1748.63,10,0.1,639.5,2023,12,Dec,36.57
CA-2021-100909,2021-03-15 12:38:26.219042376,First Class,Consumer,Florida,South,Furniture,Bookcases,45.49,3,0.1,5.35,2021,3,Mar,11.76
CA-2022-100910,2022-12-24 20:17:52.777305248,Second Class,Corporate,California,South,Furniture,Chairs,355.29,10,0.3,-59.71,2022,12,Dec,-16.81
CA-2023-100911,2021-08-05 13:17:16.213538800,First Class,Corporate,Washington,Central,Technology,Machines,150.72,10,0.2,-8.73,2021,8,Aug,-5.79
CA-2020-100912,2020-11-13 12:53:51.300345224,First Class,Consumer,Washington,Central,Furniture,Tables,63.15,2,0.5,-2.19,2020,11,Nov,-3.47
CA-2021-100913,2023-12-08 08:31:36.272577168,Same Day,Home Office,New York,East,Furniture,Furnishings,141.4,13,0.0,44.16,2023,12,Dec,31.23
CA-2022-100914,2023-04-18 03:57:40.949617248,Standard Class,Consumer,Georgia,East,Furniture,Bookcases,36.86,10,0.0,6.05,2023,4,Apr,16.41
CA-2023-100915,2022-06-13 02:25:40.721468960,Same Day,Home Office,New York,South,Furniture,Bookcases,81.82,4,0.0,16.9,2022,6,Jun,20.66
CA-2020-100916,2022-04-15 10:39:24.937209184,Same Day,Home Office,Michigan,East,Technology,Phones,141.61,12,0.1,41.7,2022,4,Apr,29.45
CA-2021-100917,2023-03-03 10:29:45.680692448,First Class,Consumer,New York,East,Office Supplies,Storage,31.47,12,0.0,6.77,2023,3,Mar,21.51
CA-2022-100918,2021-09-22 02:34:54.041126728,Standard Class,Corporate,Washington,South,Office Supplies,Paper,246.26,9,0.2,47.36,2021,9,Sep,19.23
CA-2023-100919,2021-02-26 17:25:06.679341568,Same Day,Corporate,Michigan,Central,Technology,Machines,56.61,3,0.0,9.52,2021,2,Feb,16.82
CA-2020-100920,2021-04-11 20:18:53.296642816,Standard Class,Home Office,Pennsylvania,East,Office Supplies,Binders,34.75,4,0.0,11.81,2021,4,Apr,33.99
CA-2021-100921,2021-08-28 15:16:47.755040776,Same Day,Consumer,New York,East,Furniture,Tables,50.38,2,0.1,7.89,2021,8,Aug,15.66
CA-2022-100922,2022-02-22 06:54:55.061790160,Same Day,Consumer,New York,West,Office Supplies,Binders,1307.61,1,0.0,350.62,2022,2,Feb,26.81
CA-2023-100923,2020-05-11 09:53:52.921398908,First Class,Corporate,Washington,West,Office Supplies,Binders,20.53,5,0.3,1.02,2020,5,May,4.97
CA-2020-100924,2023-07-28 04:33:12.094861664,Standard Class,Consumer,Florida,Central,Furniture,Chairs,229.55,4,0.3,-2.24,2023,7,Jul,-0.98
CA-2021-100925,2020-03-24 04:49:33.372692250,Same Day,Corporate,Texas,East,Technology,Machines,69.99,10,0.0,16.55,2020,3,Mar,23.65
CA-2022-100926,2020-10-05 14:28:27.149647268,Second Class,Home Office,Florida,East,Technology,Phones,104.57,2,0.3,-8.75,2020,10,Oct,-8.37
CA-2023-100927,2023-04-14 10:33:04.529944464,Second Class,Consumer,New York,East,Furniture,Tables,271.49,6,0.1,98.91,2023,4,Apr,36.43
CA-2020-100928,2023-10-01 17:07:10.299694800,Standard Class,Consumer,New York,South,Furniture,Chairs,258.48,5,0.1,85.9,2023,10,Oct,33.23
CA-2021-100929,2022-08-02 19:06:24.549957472,Second Class,Corporate,Florida,East,Technology,Phones,75.14,1,0.0,19.61,2022,8,Aug,26.1
CA-2022-100930,2020-11-15 03:27:59.951968780,First Class,Home Office,Texas,East,Technology,Phones,38.17,10,0.2,-3.67,2020,11,Nov,-9.61
CA-2023-100931,2021-02-23 08:46:26.771401408,Standard Class,Home Office,Ohio,West,Office Supplies,Storage,276.48,3,0.0,32.45,2021,2,Feb,11.74
CA-2020-100932,2020-02-20 02:39:13.409716315,Second Class,Corporate,Michigan,East,Office Supplies,Paper,257.85,4,0.0,100.97,2020,2,Feb,39.16
CA-2021-100933,2020-05-25 14:00:25.576624806,Standard Class,Home Office,California,West,Furniture,Chairs,111.61,1,0.0,47.14,2020,5,May,42.24
CA-2022-100934,2023-10-31 17:39:35.564116672,First Class,Consumer,Ohio,Central,Technology,Machines,230.89,12,0.1,7.97,2023,10,Oct,3.45
CA-2023-100935,2020-09-19 00:30:41.516986040,Standard Class,Consumer,Texas,East,Technology,Phones,95.03,12,0.1,25.07,2020,9,Sep,26.38
CA-2020-100936,2022-04-03 19:54:27.864111672,Second Class,Corporate,Florida,South,Technology,Phones,64.91,13,0.3,3.84,2022,4,Apr,5.92
CA-2021-100937,2021-05-07 22:11:08.234352328,First Class,Home Office,New York,Central,Office Supplies,Supplies,149.0,11,0.2,1.69,2021,5,May,1.13
CA-2022-100938,2021-04-08 06:24:39.481663080,First Class,Home Office,Washington,Central,Technology,Accessories,249.39,8,0.4,-23.83,2021,4,Apr,-9.56
CA-2023-100939,2023-06-02 16:10:02.311502480,First Class,Consumer,Pennsylvania,East,Furniture,Furnishings,202.2,3,0.2,32.54,2023,6,Jun,16.09
CA-2020-100940,2022-11-01 03:44:25.552609200,First Class,Corporate,New York,East,Technology,Machines,246.94,5,0.0,22.35,2022,11,Nov,9.05
CA-2021-100941,2022-11-01 00:14:02.947916144,Same Day,Corporate,Pennsylvania,West,Furniture,Bookcases,69.37,12,0.1,3.16,2022,11,Nov,4.56
CA-2022-100942,2023-04-08 23:03:56.853955072,First Class,Consumer,Michigan,Central,Furniture,Bookcases,721.9,3,0.1,-12.04,2023,4,Apr,-1.67
CA-2023-100943,2023-07-05 11:19:37.065092304,First Class,Consumer,Washington,West,Office Supplies,Supplies,105.38,4,0.1,34.87,2023,7,Jul,33.09
CA-2020-100944,2022-09-10 03:30:18.281883216,Same Day,Home Office,Michigan,West,Technology,Accessories,131.77,9,0.1,26.3,2022,9,Sep,19.96
CA-2021-100945,2022-04-08 17:22:05.121328864,First Class,Corporate,Pennsylvania,East,Technology,Copiers,39.7,13,0.2,3.95,2022,4,Apr,9.95
CA-2022-100946,2023-08-05 00:08:21.445939856,Second Class,Consumer,New York,Central,Technology,Phones,122.26,13,0.0,40.65,2023,8,Aug,33.25
CA-2023-100947,2023-04-06 06:11:58.667133632,Standard Class,Corporate,Washington,South,Office Supplies,Supplies,252.71,3,0.2,72.11,2023,4,Apr,28.53
CA-2020-100948,2021-07-19 16:18:45.371491464,Standard Class,Corporate,Michigan,West,Office Supplies,Storage,318.15,8,0.0,37.83,2021,7,Jul,11.89
CA-2021-100949,2022-07-02 23:16:54.959723824,Standard Class,Home Office,Michigan,Central,Furniture,Bookcases,707.64,6,0.0,73.06,2022,7,Jul,10.32
CA-2022-100950,2022-06-04 06:17:53.137539392,First Class,Consumer,Pennsylvania,Central,Furniture,Tables,249.69,6,0.1,21.95,2022,6,Jun,8.79
CA-2023-100951,2020-04-30 07:25:14.964727072,Same Day,Home Office,New York,Central,Furniture,Tables,195.76,1,0.1,64.91,2020,4,Apr,33.16
CA-2020-100952,2020-05-10 11:06:25.990894080,Standard Class,Consumer,Illinois,East,Technology,Machines,94.98,12,0.0,20.38,2020,5,May,21.46
CA-2021-100953,2021-02-12 18:34:07.931155248,Same Day,Consumer,California,East,Office Supplies,Binders,76.57,11,0.1,22.01,2021,2,Feb,28.74
CA-2022-100954,2022-07-08 23:02:21.752138880,Standard Class,Corporate,Ohio,East,Furniture,Bookcases,391.6,7,0.1,20.04,2022,7,Jul,5.12
CA-2023-100955,2021-09-09 20:03:15.246910488,Standard Class,Consumer,Illinois,West,Furniture,Tables,384.16,4,0.0,95.06,2021,9,Sep,24.74
CA-2020-100956,2023-12-15 14:05:15.204883168,First Class,Corporate,Pennsylvania,East,Furniture,Furnishings,50.55,8,0.2,-2.98,2023,12,Dec,-5.9
CA-2021-100957,2023-09-26 12:38:47.833091504,First Class,Consumer,Ohio,Central,Technology,Phones,305.85,9,0.0,65.81,2023,9,Sep,21.52
CA-2022-100958,2022-01-10 08:04:09.282033320,Same Day,Consumer,New York,Central,Technology,Accessories,284.4,2,0.2,-1.45,2022,1,Jan,-0.51
CA-2023-100959,2022-03-23 19:11:01.209786360,Standard Class,Corporate,New York,East,Office Supplies,Binders,48.72,8,0.0,13.14,2022,3,Mar,26.97
CA-2020-100960,2020-05-06 10:41:04.361835192,Second Class,Home Office,New York,West,Technology,Accessories,254.79,11,0.1,71.89,2020,5,May,28.22
CA-2021-100961,2020-05-13 14:29:31.991794666,Second Class,Corporate,Illinois,East,Furniture,Tables,51.96,8,0.3,9.63,2020,5,May,18.53
CA-2022-100962,2023-12-08 01:30:51.063191072,Standard Class,Consumer,Georgia,East,Technology,Accessories,13.08,6,0.3,-1.0,2023,12,Dec,-7.65
CA-2023-100963,2023-06-13 11:37:55.058788208,Standard Class,Home Office,Pennsylvania,Central,Furniture,Tables,126.46,14,0.2,23.68,2023,6,Jun,18.73
CA-2020-100964,2023-07-27 07:30:56.466703360,Second Class,Consumer,California,Central,Technology,Phones,192.06,3,0.0,77.64,2023,7,Jul,40.42
CA-2021-100965,2020-03-11 15:17:09.369089908,Standard Class,Home Office,New York,South,Technology,Machines,132.28,5,0.0,13.22,2020,3,Mar,9.99
CA-2022-100966,2023-05-23 08:58:28.680642416,Same Day,Home Office,Washington,East,Office Supplies,Supplies,2610.0,2,0.1,533.41,2023,5,May,20.44
CA-2023-100967,2021-06-09 01:34:01.266823432,Standard Class,Consumer,Michigan,South,Technology,Accessories,216.77,14,0.1,46.55,2021,6,Jun,21.47
CA-2020-100968,2023-04-01 13:59:55.316956016,First Class,Consumer,Pennsylvania,Central,Furniture,Bookcases,171.94,14,0.4,-27.69,2023,4,Apr,-16.1
CA-2021-100969,2020-11-25 22:55:52.699254516,First Class,Home Office,California,West,Furniture,Furnishings,228.06,6,0.0,13.46,2020,11,Nov,5.9
CA-2022-100970,2020-09-18 15:44:45.005253416,Second Class,Home Office,Pennsylvania,West,Furniture,Furnishings,95.46,14,0.1,6.94,2020,9,Sep,7.27
CA-2023-100971,2021-10-18 04:27:08.978836240,Standard Class,Consumer,Ohio,South,Office Supplies,Paper,375.96,3,0.1,76.66,2021,10,Oct,20.39
CA-2020-100972,2020-03-14 18:40:15.369990494,First Class,Consumer,Michigan,Central,Office Supplies,Storage,212.94,4,0.2,-6.69,2020,3,Mar,-3.14
CA-2021-100973,2020-08-07 03:25:07.039575724,Standard Class,Corporate,Florida,South,Technology,Phones,203.4,9,0.0,33.55,2020,8,Aug,16.49
CA-2022-100974,2020-01-08 23:05:31.955771251,Same Day,Consumer,Georgia,South,Technology,Accessories,79.51,10,0.4,1.05,2020,1,Jan,1.32
CA-2023-100975,2022-10-15 22:32:36.431680592,First Class,Corporate,Illinois,Central,Technology,Accessories,31.05,5,0.1,4.02,2022,10,Oct,12.95
CA-2020-100976,2021-06-08 16:48:04.755090808,Second Class,Consumer,Florida,East,Furniture,Chairs,89.89,13,0.3,-14.73,2021,6,Jun,-16.39
CA-2021-100977,2021-06-10 07:22:13.406714360,Standard Class,Corporate,Florida,East,Technology,Accessories,196.89,7,0.1,25.53,2021,6,Jun,12.97
CA-2022-100978,2021-02-18 07:48:26.909491168,Second Class,Consumer,Michigan,Central,Furniture,Bookcases,95.14,12,0.2,27.58,2021,2,Feb,28.99
CA-2023-100979,2023-12-07 14:59:43.249111920,First Class,Home Office,California,South,Furniture,Chairs,198.69,9,0.0,30.68,2023,12,Dec,15.44
CA-2020-100980,2022-02-08 23:50:38.034722568,First Class,Corporate,Georgia,Central,Technology,Machines,117.64,13,0.2,-0.46,2022,2,Feb,-0.39
CA-2021-100981,2022-02-22 20:56:25.480562360,First Class,Consumer,Ohio,South,Office Supplies,Paper,228.28,5,0.1,8.66,2022,2,Feb,3.79
CA-2022-100982,2021-03-10 22:11:34.171211288,Same Day,Corporate,Pennsylvania,Central,Technology,Accessories,55.88,1,0.1,4.4,2021,3,Mar,7.87
CA-2023-100983,2020-07-03 21:11:46.239055386,Same Day,Corporate,Illinois,South,Technology,Copiers,179.99,2,0.0,50.38,2020,7,Jul,27.99
CA-2020-100984,2020-02-18 03:19:08.246360134,First Class,Corporate,California,Central,Office Supplies,Binders,78.18,3,0.2,21.57,2020,2,Feb,27.59
CA-2021-100985,2020-12-13 16:56:39.169460148,Standard Class,Corporate,Illinois,Central,Furniture,Furnishings,31.87,3,0.0,9.34,2020,12,Dec,29.31
CA-2022-100986,2023-02-07 23:44:17.627457840,Same Day,Consumer,Florida,Central,Office Supplies,Binders,125.82,1,0.0,26.92,2023,2,Feb,21.4
CA-2023-100987,2023-05-04 19:40:37.884625008,First Class,Corporate,Pennsylvania,Central,Furniture,Furnishings,689.74,9,0.0,141.99,2023,5,May,20.59
CA-2020-100988,2021-12-12 16:50:18.762195424,Standard Class,Consumer,Ohio,West,Technology,Machines,34.52,14,0.0,2.06,2021,12,Dec,5.97
CA-2021-100989,2021-07-21 12:08:27.930154600,Second Class,Corporate,Pennsylvania,Central,Office Supplies,Paper,167.23,9,0.2,-18.23,2021,7,Jul,-10.9
CA-2022-100990,2020-11-13 14:39:02.602691748,Same Day,Home Office,California,East,Office Supplies,Binders,329.5,12,0.0,121.55,2020,11,Nov,36.89
CA-2023-100991,2021-12-08 00:38:15.412017808,First Class,Consumer,Georgia,East,Office Supplies,Binders,1480.35,4,0.0,364.26,2021,12,Dec,24.61
CA-2020-100992,2021-10-12 11:42:27.395807272,Same Day,Consumer,Michigan,West,Technology,Machines,90.66,9,0.0,5.74,2021,10,Oct,6.33
CA-2021-100993,2021-05-23 01:05:07.820083056,Standard Class,Consumer,Georgia,Central,Furniture,Bookcases,78.89,4,0.1,6.66,2021,5,May,8.44
CA-2022-100994,2023-02-11 01:22:12.326011904,Standard Class,Consumer,Georgia,East,Furniture,Furnishings,46.22,8,0.1,5.21,2023,2,Feb,11.27
CA-2023-100995,2023-01-19 16:54:33.807975184,Standard Class,Corporate,Texas,Central,Technology,Phones,464.29,3,0.0,168.68,2023,1,Jan,36.33
